pm1,pm25,pm10,subject,datetime
17,23,23,C7,2020-11-05T14:30:00Z
18,23,24,C7,2020-11-05T14:35:00Z
17,23,23,C7,2020-11-05T14:41:00Z
17,23,23,C7,2020-11-05T14:46:00Z
17,23,25,C7,2020-11-05T14:52:00Z
18,23,25,C7,2020-11-05T14:57:00Z
18,23,25,C7,2020-11-05T15:03:00Z
16,22,22,C7,2020-11-05T15:08:00Z
16,21,23,C7,2020-11-05T15:14:00Z
18,23,23,C7,2020-11-05T15:19:00Z
18,23,23,C7,2020-11-05T15:25:00Z
18,22,22,C7,2020-11-05T15:30:00Z
19,23,24,C7,2020-11-05T15:36:00Z
20,27,28,C7,2020-11-05T15:41:00Z
20,27,27,C7,2020-11-05T15:47:00Z
20,25,27,C7,2020-11-05T15:52:00Z
20,26,27,C7,2020-11-05T15:58:00Z
20,27,30,C7,2020-11-05T16:03:00Z
20,27,27,C7,2020-11-05T16:09:00Z
18,24,26,C7,2020-11-05T16:14:00Z
19,24,26,C7,2020-11-05T16:20:00Z
19,23,25,C7,2020-11-05T16:25:00Z
17,23,24,C7,2020-11-05T16:31:00Z
16,19,20,C7,2020-11-05T16:36:00Z
17,22,22,C7,2020-11-05T16:42:00Z
19,26,29,C7,2020-11-05T16:47:00Z
17,22,23,C7,2020-11-05T16:53:00Z
19,24,25,C7,2020-11-05T16:58:00Z
18,25,25,C7,2020-11-05T17:04:00Z
19,24,26,C7,2020-11-05T17:09:00Z
18,24,24,C7,2020-11-05T17:15:00Z
19,23,25,C7,2020-11-05T17:20:00Z
19,24,24,C7,2020-11-05T17:26:00Z
18,24,25,C7,2020-11-05T17:31:00Z
19,24,25,C7,2020-11-05T17:37:00Z
18,25,25,C7,2020-11-05T17:42:00Z
18,24,24,C7,2020-11-05T17:48:00Z
16,20,20,C7,2020-11-05T17:53:00Z
19,25,25,C7,2020-11-05T17:59:00Z
18,23,25,C7,2020-11-05T18:04:00Z
20,27,28,C7,2020-11-05T18:10:00Z
17,23,24,C7,2020-11-05T18:15:00Z
19,24,24,C7,2020-11-05T18:21:00Z
17,23,27,C7,2020-11-05T18:26:00Z
20,24,25,C7,2020-11-05T18:32:00Z
19,23,24,C7,2020-11-05T18:37:00Z
19,25,27,C7,2020-11-05T18:43:00Z
17,23,24,C7,2020-11-05T18:48:00Z
16,22,22,C7,2020-11-05T18:54:00Z
17,22,23,C7,2020-11-05T18:59:00Z
18,23,25,C7,2020-11-05T19:05:00Z
18,24,25,C7,2020-11-05T19:10:00Z
18,24,25,C7,2020-11-05T19:16:00Z
19,26,26,C7,2020-11-05T19:21:00Z
18,23,24,C7,2020-11-05T19:27:00Z
17,25,26,C7,2020-11-05T19:32:00Z
19,23,23,C7,2020-11-05T19:38:00Z
17,26,28,C7,2020-11-05T19:43:00Z
17,22,23,C7,2020-11-05T19:49:00Z
18,24,25,C7,2020-11-05T19:54:00Z
16,21,23,C7,2020-11-05T20:00:00Z
18,24,25,C7,2020-11-05T20:05:00Z
19,25,27,C7,2020-11-05T20:11:00Z
18,23,24,C7,2020-11-05T20:16:00Z
18,25,25,C7,2020-11-05T20:22:00Z
20,26,28,C7,2020-11-05T20:27:00Z
18,25,26,C7,2020-11-05T20:33:00Z
19,24,25,C7,2020-11-05T20:38:00Z
19,25,27,C7,2020-11-05T20:44:00Z
17,24,24,C7,2020-11-05T20:49:00Z
20,27,27,C7,2020-11-05T20:55:00Z
18,24,26,C7,2020-11-05T21:00:00Z
18,24,26,C7,2020-11-05T21:06:00Z
17,23,25,C7,2020-11-05T21:11:00Z
18,25,26,C7,2020-11-05T21:17:00Z
19,25,27,C7,2020-11-05T21:23:00Z
20,25,29,C7,2020-11-05T21:28:00Z
18,23,24,C7,2020-11-05T21:34:00Z
19,24,25,C7,2020-11-05T21:39:00Z
17,23,25,C7,2020-11-05T21:45:00Z
18,23,24,C7,2020-11-05T21:50:00Z
17,24,27,C7,2020-11-05T21:56:00Z
18,24,26,C7,2020-11-05T22:01:00Z
17,24,25,C7,2020-11-05T22:07:00Z
17,23,23,C7,2020-11-05T22:12:00Z
18,23,25,C7,2020-11-05T22:18:00Z
18,25,29,C7,2020-11-05T22:23:00Z
19,25,26,C7,2020-11-05T22:29:00Z
19,23,25,C7,2020-11-05T22:34:00Z
16,22,24,C7,2020-11-05T22:40:00Z
19,25,25,C7,2020-11-05T22:45:00Z
19,24,26,C7,2020-11-05T22:51:00Z
19,28,28,C7,2020-11-05T22:56:00Z
20,25,26,C7,2020-11-05T23:02:00Z
19,26,27,C7,2020-11-05T23:07:00Z
20,26,28,C7,2020-11-05T23:13:00Z
22,31,33,C7,2020-11-05T23:18:00Z
22,29,31,C7,2020-11-05T23:24:00Z
22,29,29,C7,2020-11-05T23:29:00Z
25,34,35,C7,2020-11-05T23:35:00Z
23,30,32,C7,2020-11-05T23:40:00Z
23,31,31,C7,2020-11-05T23:46:00Z
24,33,35,C7,2020-11-05T23:51:00Z
23,32,35,C7,2020-11-05T23:57:00Z
24,32,33,C7,2020-11-06T00:02:00Z
24,31,34,C7,2020-11-06T00:08:00Z
23,32,34,C7,2020-11-06T00:13:00Z
24,33,33,C7,2020-11-06T00:19:00Z
23,32,33,C7,2020-11-06T00:24:00Z
27,35,36,C7,2020-11-06T00:30:00Z
26,37,38,C7,2020-11-06T00:35:00Z
30,42,42,C7,2020-11-06T00:41:00Z
28,38,42,C7,2020-11-06T00:46:00Z
28,39,41,C7,2020-11-06T00:52:00Z
28,38,38,C7,2020-11-06T00:57:00Z
28,39,40,C7,2020-11-06T01:03:00Z
28,41,44,C7,2020-11-06T01:08:00Z
26,37,39,C7,2020-11-06T01:14:00Z
24,33,35,C7,2020-11-06T01:19:00Z
25,35,36,C7,2020-11-06T01:25:00Z
24,35,36,C7,2020-11-06T01:30:00Z
27,37,38,C7,2020-11-06T01:36:00Z
27,36,38,C7,2020-11-06T01:41:00Z
27,38,40,C7,2020-11-06T01:47:00Z
27,35,36,C7,2020-11-06T01:52:00Z
27,38,39,C7,2020-11-06T01:58:00Z
28,39,42,C7,2020-11-06T02:03:00Z
30,41,44,C7,2020-11-06T02:09:00Z
28,38,40,C7,2020-11-06T02:14:00Z
30,40,41,C7,2020-11-06T02:20:00Z
27,37,38,C7,2020-11-06T02:25:00Z
28,37,40,C7,2020-11-06T02:31:00Z
28,36,38,C7,2020-11-06T02:36:00Z
27,37,38,C7,2020-11-06T02:42:00Z
27,36,37,C7,2020-11-06T02:47:00Z
26,36,38,C7,2020-11-06T02:53:00Z
27,38,39,C7,2020-11-06T02:58:00Z
28,38,40,C7,2020-11-06T03:04:00Z
28,39,40,C7,2020-11-06T03:09:00Z
28,39,39,C7,2020-11-06T03:15:00Z
28,37,38,C7,2020-11-06T03:20:00Z
27,38,39,C7,2020-11-06T03:26:00Z
30,42,45,C7,2020-11-06T03:31:00Z
30,42,43,C7,2020-11-06T03:37:00Z
27,39,41,C7,2020-11-06T03:42:00Z
30,42,44,C7,2020-11-06T03:48:00Z
31,43,45,C7,2020-11-06T03:53:00Z
31,40,42,C7,2020-11-06T03:59:00Z
33,42,46,C7,2020-11-06T04:04:00Z
34,43,43,C7,2020-11-06T04:10:00Z
33,47,47,C7,2020-11-06T04:15:00Z
34,44,45,C7,2020-11-06T04:21:00Z
35,47,49,C7,2020-11-06T04:26:00Z
37,48,51,C7,2020-11-06T04:32:00Z
36,49,49,C7,2020-11-06T04:37:00Z
35,47,49,C7,2020-11-06T04:43:00Z
38,50,52,C7,2020-11-06T04:48:00Z
40,53,55,C7,2020-11-06T04:54:00Z
41,53,57,C7,2020-11-06T04:59:00Z
39,53,57,C7,2020-11-06T05:05:00Z
39,55,58,C7,2020-11-06T05:10:00Z
37,51,53,C7,2020-11-06T05:16:00Z
38,52,53,C7,2020-11-06T05:21:00Z
39,50,53,C7,2020-11-06T05:27:00Z
37,52,55,C7,2020-11-06T05:32:00Z
35,46,47,C7,2020-11-06T05:38:00Z
37,48,50,C7,2020-11-06T05:43:00Z
35,47,50,C7,2020-11-06T05:49:00Z
34,47,47,C7,2020-11-06T05:54:00Z
35,47,52,C7,2020-11-06T06:00:00Z
33,47,49,C7,2020-11-06T06:05:00Z
35,47,47,C7,2020-11-06T06:11:00Z
36,47,49,C7,2020-11-06T06:16:00Z
34,45,49,C7,2020-11-06T06:22:00Z
36,50,53,C7,2020-11-06T06:27:00Z
37,50,52,C7,2020-11-06T06:33:00Z
41,55,60,C7,2020-11-06T06:38:00Z
42,56,59,C7,2020-11-06T06:44:00Z
38,52,53,C7,2020-11-06T06:49:00Z
41,57,58,C7,2020-11-06T06:55:00Z
43,60,62,C7,2020-11-06T07:00:00Z
45,61,65,C7,2020-11-06T07:06:00Z
46,65,66,C7,2020-11-06T07:11:00Z
45,60,62,C7,2020-11-06T07:17:00Z
44,62,68,C7,2020-11-06T07:22:00Z
47,64,72,C7,2020-11-06T07:28:00Z
50,67,71,C7,2020-11-06T07:33:00Z
49,70,75,C7,2020-11-06T07:39:00Z
50,70,74,C7,2020-11-06T07:44:00Z
49,69,71,C7,2020-11-06T07:50:00Z
48,70,76,C7,2020-11-06T07:55:00Z
53,71,75,C7,2020-11-06T08:01:00Z
60,83,90,C7,2020-11-06T08:06:00Z
61,85,88,C7,2020-11-06T08:12:00Z
60,83,91,C7,2020-11-06T08:17:00Z
64,93,95,C7,2020-11-06T08:23:00Z
61,89,98,C7,2020-11-06T08:28:00Z
68,99,105,C7,2020-11-06T08:34:00Z
64,89,93,C7,2020-11-06T08:39:00Z
66,99,104,C7,2020-11-06T08:45:00Z
66,94,100,C7,2020-11-06T08:50:00Z
66,98,102,C7,2020-11-06T08:56:00Z
65,95,103,C7,2020-11-06T09:01:00Z
66,94,107,C7,2020-11-06T09:07:00Z
68,98,105,C7,2020-11-06T09:12:00Z
70,101,104,C7,2020-11-06T09:18:00Z
69,96,102,C7,2020-11-06T09:24:00Z
69,94,99,C7,2020-11-06T09:29:00Z
70,98,105,C7,2020-11-06T09:35:00Z
70,98,102,C7,2020-11-06T09:40:00Z
68,95,99,C7,2020-11-06T09:46:00Z
71,99,102,C7,2020-11-06T09:51:00Z
70,98,103,C7,2020-11-06T09:57:00Z
71,96,98,C7,2020-11-06T10:02:00Z
69,99,106,C7,2020-11-06T10:08:00Z
66,92,97,C7,2020-11-06T10:13:00Z
66,89,94,C7,2020-11-06T10:19:00Z
66,90,93,C7,2020-11-06T10:24:00Z
66,94,98,C7,2020-11-06T10:30:00Z
66,93,97,C7,2020-11-06T10:35:00Z
64,89,95,C7,2020-11-06T10:41:00Z
65,90,95,C7,2020-11-06T10:47:00Z
65,91,99,C7,2020-11-06T10:52:00Z
67,90,99,C7,2020-11-06T10:58:00Z
65,92,93,C7,2020-11-06T11:03:00Z
65,95,103,C7,2020-11-06T11:09:00Z
70,98,109,C7,2020-11-06T11:14:00Z
69,98,101,C7,2020-11-06T11:20:00Z
71,101,106,C7,2020-11-06T11:25:00Z
74,102,106,C7,2020-11-06T11:31:00Z
74,103,107,C7,2020-11-06T11:36:00Z
73,104,110,C7,2020-11-06T11:42:00Z
73,108,116,C7,2020-11-06T11:47:00Z
95,138,147,C7,2020-11-06T11:53:00Z
89,123,131,C7,2020-11-06T11:58:00Z
87,126,140,C7,2020-11-06T12:04:00Z
87,128,136,C7,2020-11-06T12:10:00Z
83,115,122,C7,2020-11-06T12:15:00Z
85,120,129,C7,2020-11-06T12:21:00Z
83,116,126,C7,2020-11-06T12:26:00Z
82,117,121,C7,2020-11-06T12:32:00Z
89,126,138,C7,2020-11-06T12:37:00Z
84,118,126,C7,2020-11-06T12:43:00Z
80,116,120,C7,2020-11-06T12:48:00Z
83,118,131,C7,2020-11-06T12:54:00Z
82,115,121,C7,2020-11-06T12:59:00Z
80,116,123,C7,2020-11-06T13:05:00Z
78,110,113,C7,2020-11-06T13:10:00Z
80,115,122,C7,2020-11-06T13:16:00Z
79,111,119,C7,2020-11-06T13:21:00Z
80,117,123,C7,2020-11-06T13:27:00Z
81,117,124,C7,2020-11-06T13:33:00Z
76,108,112,C7,2020-11-06T13:38:00Z
70,99,104,C7,2020-11-06T13:44:00Z
73,107,113,C7,2020-11-06T13:49:00Z
75,106,111,C7,2020-11-06T13:55:00Z
72,103,111,C7,2020-11-06T14:00:00Z
74,105,111,C7,2020-11-06T14:06:00Z
75,103,110,C7,2020-11-06T14:11:00Z
72,103,109,C7,2020-11-06T14:17:00Z
68,96,99,C7,2020-11-06T14:22:00Z
71,100,105,C7,2020-11-06T14:28:00Z
76,109,116,C7,2020-11-06T14:33:00Z
76,110,114,C7,2020-11-06T14:39:00Z
74,106,112,C7,2020-11-06T14:44:00Z
71,103,106,C7,2020-11-06T14:48:00Z
70,101,105,C7,2020-11-06T14:54:00Z
68,99,109,C7,2020-11-06T14:59:00Z
65,93,100,C7,2020-11-06T15:05:00Z
62,87,92,C7,2020-11-06T15:10:00Z
63,89,94,C7,2020-11-06T15:16:00Z
61,87,92,C7,2020-11-06T15:21:00Z
58,82,87,C7,2020-11-06T15:27:00Z
57,82,84,C7,2020-11-06T15:32:00Z
61,84,89,C7,2020-11-06T15:38:00Z
60,84,88,C7,2020-11-06T15:43:00Z
56,82,86,C7,2020-11-06T15:49:00Z
57,75,79,C7,2020-11-06T15:54:00Z
56,78,83,C7,2020-11-06T16:00:00Z
54,76,81,C7,2020-11-06T16:05:00Z
55,83,88,C7,2020-11-06T16:11:00Z
54,75,78,C7,2020-11-06T16:16:00Z
54,73,76,C7,2020-11-06T16:22:00Z
54,76,77,C7,2020-11-06T16:27:00Z
52,72,75,C7,2020-11-06T16:33:00Z
52,72,77,C7,2020-11-06T16:38:00Z
50,72,73,C7,2020-11-06T16:44:00Z
51,72,76,C7,2020-11-06T16:49:00Z
53,74,78,C7,2020-11-06T16:55:00Z
51,75,78,C7,2020-11-06T17:00:00Z
51,74,77,C7,2020-11-06T17:06:00Z
50,70,74,C7,2020-11-06T17:11:00Z
51,71,75,C7,2020-11-06T17:17:00Z
50,68,71,C7,2020-11-06T17:22:00Z
52,71,78,C7,2020-11-06T17:28:00Z
53,76,79,C7,2020-11-06T17:33:00Z
52,75,80,C7,2020-11-06T17:39:00Z
52,72,75,C7,2020-11-06T17:44:00Z
53,74,79,C7,2020-11-06T17:50:00Z
57,81,83,C7,2020-11-06T17:55:00Z
54,76,79,C7,2020-11-06T18:01:00Z
55,77,80,C7,2020-11-06T18:06:00Z
56,80,87,C7,2020-11-06T18:12:00Z
58,82,87,C7,2020-11-06T18:17:00Z
59,85,89,C7,2020-11-06T18:23:00Z
62,85,93,C7,2020-11-06T18:28:00Z
62,89,91,C7,2020-11-06T18:34:00Z
66,93,99,C7,2020-11-06T18:39:00Z
65,94,98,C7,2020-11-06T18:45:00Z
68,97,105,C7,2020-11-06T18:50:00Z
69,96,100,C7,2020-11-06T18:56:00Z
72,100,104,C7,2020-11-06T19:01:00Z
74,100,103,C7,2020-11-06T19:07:00Z
74,105,111,C7,2020-11-06T19:12:00Z
73,104,108,C7,2020-11-06T19:18:00Z
73,105,112,C7,2020-11-06T19:23:00Z
77,109,113,C7,2020-11-06T19:29:00Z
77,111,119,C7,2020-11-06T19:34:00Z
79,116,123,C7,2020-11-06T19:40:00Z
81,115,124,C7,2020-11-06T19:45:00Z
82,121,128,C7,2020-11-06T19:51:00Z
83,124,134,C7,2020-11-06T19:56:00Z
82,118,125,C7,2020-11-06T20:02:00Z
84,122,135,C7,2020-11-06T20:07:00Z
88,129,136,C7,2020-11-06T20:13:00Z
89,127,134,C7,2020-11-06T20:18:00Z
91,128,138,C7,2020-11-06T20:24:00Z
86,131,136,C7,2020-11-06T20:29:00Z
94,139,151,C7,2020-11-06T20:35:00Z
95,134,142,C7,2020-11-06T20:40:00Z
91,130,143,C7,2020-11-06T20:46:00Z
97,144,155,C7,2020-11-06T20:51:00Z
94,135,146,C7,2020-11-06T20:57:00Z
97,145,157,C7,2020-11-06T21:02:00Z
96,143,153,C7,2020-11-06T21:08:00Z
95,146,157,C7,2020-11-06T21:13:00Z
100,147,163,C7,2020-11-06T21:19:00Z
100,143,152,C7,2020-11-06T21:24:00Z
104,150,159,C7,2020-11-06T21:30:00Z
98,142,148,C7,2020-11-06T21:35:00Z
102,151,163,C7,2020-11-06T21:41:00Z
102,152,164,C7,2020-11-06T21:46:00Z
103,146,157,C7,2020-11-06T21:52:00Z
103,149,162,C7,2020-11-06T21:57:00Z
103,149,164,C7,2020-11-06T22:03:00Z
103,151,158,C7,2020-11-06T22:08:00Z
104,153,166,C7,2020-11-06T22:14:00Z
105,160,168,C7,2020-11-06T22:19:00Z
105,149,161,C7,2020-11-06T22:25:00Z
102,153,164,C7,2020-11-06T22:30:00Z
105,156,167,C7,2020-11-06T22:36:00Z
105,149,159,C7,2020-11-06T22:42:00Z
105,154,173,C7,2020-11-06T22:47:00Z
106,155,161,C7,2020-11-06T22:53:00Z
104,152,167,C7,2020-11-06T22:58:00Z
105,159,170,C7,2020-11-06T23:04:00Z
104,152,165,C7,2020-11-06T23:09:00Z
105,153,167,C7,2020-11-06T23:15:00Z
104,146,151,C7,2020-11-06T23:20:00Z
102,153,172,C7,2020-11-06T23:26:00Z
104,148,157,C7,2020-11-06T23:31:00Z
98,150,163,C7,2020-11-06T23:37:00Z
103,155,167,C7,2020-11-06T23:42:00Z
101,151,166,C7,2020-11-06T23:48:00Z
103,149,159,C7,2020-11-06T23:53:00Z
99,148,162,C7,2020-11-06T23:59:00Z
104,154,164,C7,2020-11-07T00:04:00Z
103,148,161,C7,2020-11-07T00:10:00Z
105,153,160,C7,2020-11-07T00:15:00Z
102,148,162,C7,2020-11-07T00:21:00Z
105,153,170,C7,2020-11-07T00:26:00Z
107,157,167,C7,2020-11-07T00:32:00Z
106,153,164,C7,2020-11-07T00:37:00Z
107,159,168,C7,2020-11-07T00:43:00Z
109,158,174,C7,2020-11-07T00:48:00Z
103,152,162,C7,2020-11-07T00:54:00Z
100,148,154,C7,2020-11-07T00:59:00Z
101,148,161,C7,2020-11-07T01:05:00Z
100,145,156,C7,2020-11-07T01:10:00Z
96,139,155,C7,2020-11-07T01:16:00Z
95,143,153,C7,2020-11-07T01:21:00Z
95,142,154,C7,2020-11-07T01:27:00Z
89,131,138,C7,2020-11-07T01:32:00Z
91,130,144,C7,2020-11-07T01:38:00Z
89,132,142,C7,2020-11-07T01:43:00Z
88,133,140,C7,2020-11-07T01:49:00Z
84,124,133,C7,2020-11-07T01:54:00Z
84,123,131,C7,2020-11-07T02:00:00Z
85,127,137,C7,2020-11-07T02:05:00Z
93,137,155,C7,2020-11-07T02:11:00Z
89,135,147,C7,2020-11-07T02:16:00Z
90,132,146,C7,2020-11-07T02:22:00Z
88,130,146,C7,2020-11-07T02:27:00Z
81,119,129,C7,2020-11-07T02:33:00Z
79,122,131,C7,2020-11-07T02:38:00Z
79,124,134,C7,2020-11-07T02:44:00Z
77,118,129,C7,2020-11-07T02:49:00Z
73,110,121,C7,2020-11-07T02:55:00Z
71,112,123,C7,2020-11-07T03:00:00Z
70,112,119,C7,2020-11-07T03:06:00Z
71,111,122,C7,2020-11-07T03:11:00Z
72,105,121,C7,2020-11-07T03:17:00Z
76,109,121,C7,2020-11-07T03:22:00Z
75,111,120,C7,2020-11-07T03:28:00Z
74,116,127,C7,2020-11-07T03:33:00Z
73,105,118,C7,2020-11-07T03:39:00Z
70,108,119,C7,2020-11-07T03:44:00Z
76,115,127,C7,2020-11-07T03:50:00Z
75,121,128,C7,2020-11-07T03:55:00Z
77,122,134,C7,2020-11-07T04:01:00Z
78,120,140,C7,2020-11-07T04:06:00Z
69,109,125,C7,2020-11-07T04:12:00Z
74,114,128,C7,2020-11-07T04:17:00Z
83,130,143,C7,2020-11-07T04:23:00Z
76,120,129,C7,2020-11-07T04:28:00Z
76,118,129,C7,2020-11-07T04:34:00Z
73,106,118,C7,2020-11-07T04:39:00Z
68,111,122,C7,2020-11-07T04:45:00Z
74,111,128,C7,2020-11-07T04:50:00Z
69,112,123,C7,2020-11-07T04:56:00Z
70,103,121,C7,2020-11-07T05:01:00Z
69,108,119,C7,2020-11-07T05:07:00Z
69,106,117,C7,2020-11-07T05:12:00Z
67,105,117,C7,2020-11-07T05:18:00Z
65,100,110,C7,2020-11-07T05:23:00Z
3380,643,57,C7,2020-11-07T05:29:00Z
3428,617,50,C7,2020-11-07T05:34:00Z
65,98,109,C7,2020-11-07T05:40:00Z
65,101,111,C7,2020-11-07T05:45:00Z
64,100,112,C7,2020-11-07T05:51:00Z
66,101,111,C7,2020-11-07T05:56:00Z
63,100,108,C7,2020-11-07T06:02:00Z
3216,644,60,C7,2020-11-07T06:07:00Z
65,98,108,C7,2020-11-07T06:13:00Z
60,94,105,C7,2020-11-07T06:18:00Z
61,94,109,C7,2020-11-07T06:24:00Z
69,105,116,C7,2020-11-07T06:29:00Z
62,100,111,C7,2020-11-07T06:35:00Z
64,95,107,C7,2020-11-07T06:40:00Z
62,102,114,C7,2020-11-07T06:46:00Z
66,99,106,C7,2020-11-07T06:51:00Z
67,105,115,C7,2020-11-07T06:57:00Z
66,98,108,C7,2020-11-07T07:02:00Z
66,104,116,C7,2020-11-07T07:08:00Z
67,103,116,C7,2020-11-07T07:13:00Z
70,105,114,C7,2020-11-07T07:19:00Z
65,104,115,C7,2020-11-07T07:24:00Z
67,103,110,C7,2020-11-07T07:30:00Z
69,104,116,C7,2020-11-07T07:35:00Z
63,93,106,C7,2020-11-07T07:41:00Z
68,103,115,C7,2020-11-07T07:46:00Z
63,100,106,C7,2020-11-07T07:52:00Z
66,104,118,C7,2020-11-07T07:57:00Z
65,100,110,C7,2020-11-07T08:03:00Z
68,104,111,C7,2020-11-07T08:08:00Z
69,101,112,C7,2020-11-07T08:14:00Z
69,107,123,C7,2020-11-07T08:19:00Z
71,107,115,C7,2020-11-07T08:25:00Z
71,108,118,C7,2020-11-07T08:30:00Z
72,112,124,C7,2020-11-07T08:36:00Z
70,108,121,C7,2020-11-07T08:41:00Z
75,116,126,C7,2020-11-07T08:47:00Z
72,109,119,C7,2020-11-07T08:52:00Z
73,112,123,C7,2020-11-07T08:58:00Z
73,112,129,C7,2020-11-07T09:03:00Z
70,106,111,C7,2020-11-07T09:09:00Z
70,108,115,C7,2020-11-07T09:14:00Z
72,110,119,C7,2020-11-07T09:20:00Z
73,105,114,C7,2020-11-07T09:25:00Z
76,108,120,C7,2020-11-07T09:31:00Z
74,108,116,C7,2020-11-07T09:36:00Z
70,108,117,C7,2020-11-07T09:42:00Z
75,115,127,C7,2020-11-07T09:47:00Z
71,107,116,C7,2020-11-07T09:53:00Z
71,111,131,C7,2020-11-07T09:58:00Z
75,111,123,C7,2020-11-07T10:04:00Z
75,118,129,C7,2020-11-07T10:09:00Z
73,113,123,C7,2020-11-07T10:15:00Z
74,112,118,C7,2020-11-07T10:20:00Z
76,114,128,C7,2020-11-07T10:26:00Z
76,120,131,C7,2020-11-07T10:32:00Z
77,118,130,C7,2020-11-07T10:37:00Z
79,121,133,C7,2020-11-07T10:43:00Z
78,119,126,C7,2020-11-07T10:48:00Z
77,124,131,C7,2020-11-07T10:54:00Z
76,116,125,C7,2020-11-07T10:59:00Z
77,116,123,C7,2020-11-07T11:05:00Z
75,111,121,C7,2020-11-07T11:10:00Z
71,110,122,C7,2020-11-07T11:16:00Z
73,110,123,C7,2020-11-07T11:21:00Z
73,109,125,C7,2020-11-07T11:27:00Z
72,109,113,C7,2020-11-07T11:32:00Z
75,114,123,C7,2020-11-07T11:38:00Z
72,112,122,C7,2020-11-07T11:43:00Z
71,108,119,C7,2020-11-07T11:49:00Z
70,107,119,C7,2020-11-07T11:54:00Z
72,111,115,C7,2020-11-07T12:00:00Z
70,105,111,C7,2020-11-07T12:05:00Z
70,110,118,C7,2020-11-07T12:11:00Z
71,105,118,C7,2020-11-07T12:16:00Z
73,109,120,C7,2020-11-07T12:22:00Z
73,110,118,C7,2020-11-07T12:27:00Z
70,108,118,C7,2020-11-07T12:33:00Z
67,103,108,C7,2020-11-07T12:38:00Z
70,106,122,C7,2020-11-07T12:44:00Z
68,105,112,C7,2020-11-07T12:49:00Z
69,106,118,C7,2020-11-07T12:55:00Z
67,101,110,C7,2020-11-07T13:00:00Z
68,104,114,C7,2020-11-07T13:06:00Z
72,110,116,C7,2020-11-07T13:11:00Z
71,110,121,C7,2020-11-07T13:17:00Z
78,118,122,C7,2020-11-07T13:22:00Z
75,120,131,C7,2020-11-07T13:28:00Z
75,114,129,C7,2020-11-07T13:33:00Z
76,122,143,C7,2020-11-07T13:39:00Z
73,116,130,C7,2020-11-07T13:44:00Z
78,122,137,C7,2020-11-07T13:50:00Z
78,125,141,C7,2020-11-07T13:55:00Z
78,122,129,C7,2020-11-07T14:01:00Z
79,126,144,C7,2020-11-07T14:06:00Z
85,134,146,C7,2020-11-07T14:12:00Z
81,130,144,C7,2020-11-07T14:17:00Z
80,130,144,C7,2020-11-07T14:23:00Z
82,128,144,C7,2020-11-07T14:28:00Z
80,130,147,C7,2020-11-07T14:34:00Z
81,132,146,C7,2020-11-07T14:39:00Z
86,137,148,C7,2020-11-07T14:45:00Z
87,137,148,C7,2020-11-07T14:50:00Z
84,129,150,C7,2020-11-07T14:56:00Z
84,136,152,C7,2020-11-07T15:01:00Z
83,131,147,C7,2020-11-07T15:07:00Z
83,129,145,C7,2020-11-07T15:12:00Z
88,139,151,C7,2020-11-07T15:18:00Z
84,137,151,C7,2020-11-07T15:23:00Z
86,136,148,C7,2020-11-07T15:29:00Z
81,129,140,C7,2020-11-07T15:34:00Z
84,135,146,C7,2020-11-07T15:40:00Z
83,137,148,C7,2020-11-07T15:45:00Z
82,131,148,C7,2020-11-07T15:51:00Z
79,122,133,C7,2020-11-07T15:56:00Z
80,125,141,C7,2020-11-07T16:02:00Z
82,131,138,C7,2020-11-07T16:07:00Z
81,131,144,C7,2020-11-07T16:13:00Z
84,132,146,C7,2020-11-07T16:18:00Z
78,123,141,C7,2020-11-07T16:24:00Z
80,125,139,C7,2020-11-07T16:29:00Z
78,129,143,C7,2020-11-07T16:35:00Z
87,139,155,C7,2020-11-07T16:40:00Z
86,137,148,C7,2020-11-07T16:46:00Z
84,134,150,C7,2020-11-07T16:51:00Z
88,140,154,C7,2020-11-07T16:57:00Z
85,132,156,C7,2020-11-07T17:02:00Z
84,132,142,C7,2020-11-07T17:08:00Z
83,136,160,C7,2020-11-07T17:13:00Z
83,131,152,C7,2020-11-07T17:19:00Z
84,137,147,C7,2020-11-07T17:24:00Z
76,124,142,C7,2020-11-07T17:30:00Z
82,134,144,C7,2020-11-07T17:35:00Z
81,132,144,C7,2020-11-07T17:41:00Z
83,136,156,C7,2020-11-07T17:46:00Z
80,132,158,C7,2020-11-07T17:52:00Z
77,129,147,C7,2020-11-07T17:57:00Z
81,125,136,C7,2020-11-07T18:03:00Z
82,131,139,C7,2020-11-07T18:08:00Z
79,127,139,C7,2020-11-07T18:14:00Z
82,129,140,C7,2020-11-07T18:19:00Z
77,125,144,C7,2020-11-07T18:25:00Z
83,131,145,C7,2020-11-07T18:30:00Z
81,130,138,C7,2020-11-07T18:36:00Z
82,128,138,C7,2020-11-07T18:41:00Z
81,137,151,C7,2020-11-07T18:47:00Z
85,140,160,C7,2020-11-07T18:52:00Z
79,130,147,C7,2020-11-07T18:58:00Z
85,138,148,C7,2020-11-07T19:03:00Z
84,133,147,C7,2020-11-07T19:09:00Z
88,146,159,C7,2020-11-07T19:14:00Z
86,140,150,C7,2020-11-07T19:20:00Z
83,137,146,C7,2020-11-07T19:25:00Z
83,136,151,C7,2020-11-07T19:31:00Z
89,137,157,C7,2020-11-07T19:36:00Z
86,144,157,C7,2020-11-07T19:42:00Z
85,138,152,C7,2020-11-07T19:47:00Z
